symbol,interval,strategy,activate_pct,trail_pct,no_trail,cell,is_baseline_cell,max_sl_pct,cooldown_candles,mask_mode,n_calls,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_wins,n_losses,sum_wins,sum_losses,avg_winner,avg_loser,breakeven_win_rate_pct,mean_bars_held,exit_initial_sl,exit_trailing_sl,exit_signal_reverse,exit_end_of_data,max_drawdown_pct,final_equity,survived,seconds
SOLUSDT,60,ADX14_DI_20,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,973,-402.784154,-158.481502,244.302652,25.56,763,195,568,525.170249,-927.954403,2.693181,-1.633723,37.7573,8.9,90,24,649,0,80.8887,97.215846,False,0.25
SOLUSDT,60,ADX14_DI_20,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,973,-400.215946,-120.087744,280.128202,25.37,875,222,653,681.609762,-1081.825708,3.070314,-1.656701,35.0475,9.37,112,15,748,0,80.3838,99.784054,False,0.22
SOLUSDT,60,ADX14_DI_20,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,973,-401.640854,-121.523537,280.117317,25.26,875,221,654,681.668109,-1083.308963,3.084471,-1.656436,34.9392,9.35,112,13,750,0,80.6639,98.359146,False,0.22
SOLUSDT,60,ADX14_DI_20,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,973,-380.479863,-97.170245,283.309618,25.42,885,225,660,714.502281,-1094.982145,3.175566,-1.659064,34.3163,9.47,113,11,760,1,80.2983,119.520137,True,0.23
SOLUSDT,60,ADX14_DI_20,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,973,-357.29923,-74.033313,283.265917,25.42,885,225,660,737.682914,-1094.982145,3.278591,-1.659064,33.6002,9.56,113,6,765,1,77.1154,142.70077,True,0.22
SOLUSDT,60,ADX14_DI_20,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,973,-359.937792,-76.65894,283.278851,25.42,885,225,660,735.044353,-1094.982145,3.266864,-1.659064,33.6802,9.57,113,6,765,1,77.1549,140.062208,True,0.22
SOLUSDT,60,ADX14_DI_20,10.0,,True,no_trail,False,0.03,0,one_shot,973,-362.498477,-79.185219,283.313258,25.42,885,225,660,732.483667,-1094.982145,3.255483,-1.659064,33.7582,9.66,113,0,771,1,77.5892,137.501523,True,0.22
SOLUSDT,60,DONCHIAN_55,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,77,-49.972673,-25.343024,24.629649,33.77,77,26,51,113.893402,-163.866076,4.380515,-3.21306,42.3129,26.86,48,26,2,1,13.6081,450.027327,True,0.18
SOLUSDT,60,DONCHIAN_55,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,77,17.611727,42.298234,24.686507,33.77,77,26,51,181.477803,-163.866076,6.979915,-3.21306,31.5223,46.08,48,23,5,1,12.9405,517.611727,True,0.17
SOLUSDT,60,DONCHIAN_55,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,77,-3.217664,21.414353,24.632017,32.47,77,25,52,164.668745,-167.886409,6.58675,-3.228585,32.8933,40.71,49,20,7,1,7.5248,496.782336,True,0.17
SOLUSDT,60,DONCHIAN_55,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,77,26.891445,51.581345,24.6899,32.47,77,25,52,194.777854,-167.886409,7.791114,-3.228585,29.2983,53.19,49,18,9,1,9.9143,526.891445,True,0.17
SOLUSDT,60,DONCHIAN_55,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,77,19.940117,44.574144,24.634027,31.17,77,24,53,188.879026,-168.938909,7.869959,-3.187527,28.8269,52.96,49,12,15,1,8.5303,519.940117,True,0.17
SOLUSDT,60,DONCHIAN_55,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,77,42.015631,66.710949,24.695318,31.17,77,24,53,210.95454,-168.938909,8.789772,-3.187527,26.6131,58.57,49,12,15,1,8.4544,542.015631,True,0.19
SOLUSDT,60,DONCHIAN_55,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,77,31.324446,55.980704,24.656258,31.17,77,24,53,200.263355,-168.938909,8.344306,-3.187527,27.6411,59.45,49,8,19,1,9.6767,531.324446,True,0.17
SOLUSDT,60,DONCHIAN_55,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,77,41.751138,66.439686,24.688549,31.17,77,24,53,210.690047,-168.938909,8.778752,-3.187527,26.6376,61.86,49,8,19,1,9.7488,541.751138,True,0.17
SOLUSDT,60,DONCHIAN_55,10.0,,True,no_trail,False,0.03,0,one_shot,77,52.670669,77.403196,24.732527,31.17,77,24,53,221.609578,-168.938909,9.233732,-3.187527,25.6619,76.74,49,0,27,1,12.5807,552.670669,True,0.23
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,58,-38.915644,-20.395686,18.519959,36.21,58,21,37,83.910856,-122.8265,3.995755,-3.319635,45.3788,30.36,37,21,0,0,10.5036,461.084356,True,0.23
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,58,-48.468482,-29.920094,18.548388,29.31,58,17,41,79.652673,-128.121155,4.685451,-3.124906,40.0098,48.31,37,19,2,0,13.9292,451.531518,True,0.19
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,58,-45.556137,-27.041228,18.514909,25.86,58,15,43,97.199363,-142.7555,6.479958,-3.319895,33.877,45.93,43,12,3,0,12.6472,454.443863,True,0.17
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,58,-49.554431,-31.015454,18.538977,25.86,58,15,43,93.201069,-142.7555,6.213405,-3.319895,34.8242,54.02,43,12,3,0,15.0703,450.445569,True,0.18
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,58,-41.860516,-23.955916,17.9046,21.43,56,12,44,104.219484,-146.08,8.684957,-3.32,27.6552,61.12,44,6,6,0,12.6616,458.139484,True,0.18
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,58,-44.27363,-26.381886,17.891744,21.43,56,12,44,101.80637,-146.08,8.483864,-3.32,28.1264,63.86,44,6,6,0,14.1376,455.72637,True,0.19
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,58,-43.073141,-25.179594,17.893547,21.43,56,12,44,103.006859,-146.08,8.583905,-3.32,27.89,66.0,44,5,7,0,13.4191,456.926859,True,0.17
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,58,-44.321104,-26.429432,17.891672,21.43,56,12,44,101.758896,-146.08,8.479908,-3.32,28.1358,68.12,44,5,7,0,14.2627,455.678896,True,0.18
SOLUSDT,60,DONCHIAN_PULLBACK_55,10.0,,True,no_trail,False,0.03,0,one_shot,58,-45.874608,-28.667161,17.207447,18.52,54,10,44,100.196392,-146.071,10.019639,-3.319795,24.8871,80.17,44,0,10,0,16.7367,454.125392,True,0.18
ETHUSDT,240,EMA_8_21,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,121,-114.839125,-76.132857,38.706269,28.93,121,35,86,105.770577,-220.609703,3.022016,-2.565229,45.9122,8.36,45,35,41,0,24.5522,385.160875,True,0.07
ETHUSDT,240,EMA_8_21,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,121,-41.487978,-2.778539,38.709439,23.97,121,29,92,185.663117,-227.151096,6.402176,-2.469034,27.832,13.53,45,23,53,0,16.3108,458.512022,True,0.07
ETHUSDT,240,EMA_8_21,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,121,-76.085353,-37.434391,38.650961,24.79,121,30,91,155.779537,-231.86489,5.192651,-2.547966,32.9168,11.36,47,20,54,0,18.6805,423.914647,True,0.09
ETHUSDT,240,EMA_8_21,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,121,-40.280157,-1.573284,38.706873,24.79,121,30,91,191.584733,-231.86489,6.386158,-2.547966,28.5195,13.68,47,15,59,0,17.1563,459.719843,True,0.07
ETHUSDT,240,EMA_8_21,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,121,-51.64389,-13.001556,38.642334,25.62,121,31,90,179.901,-231.54489,5.803258,-2.572721,30.7155,13.5,47,10,64,0,15.9546,448.35611,True,0.08
ETHUSDT,240,EMA_8_21,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,121,-24.687337,13.996712,38.684049,25.62,121,31,90,206.857553,-231.54489,6.672824,-2.572721,27.8266,14.51,47,9,65,0,15.7811,475.312663,True,0.08
ETHUSDT,240,EMA_8_21,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,121,-43.932991,-5.285594,38.647398,25.62,121,31,90,187.611898,-231.54489,6.051997,-2.572721,29.8296,14.44,47,6,68,0,16.6315,456.067009,True,0.07
ETHUSDT,240,EMA_8_21,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,121,-25.288579,13.39637,38.684949,25.62,121,31,90,206.25631,-231.54489,6.653429,-2.572721,27.8851,15.17,47,6,68,0,16.2093,474.711421,True,0.07
ETHUSDT,240,EMA_8_21,10.0,,True,no_trail,False,0.03,0,one_shot,121,0.366065,39.082504,38.71644,25.62,121,31,90,231.910954,-231.54489,7.480999,-2.572721,25.5897,16.67,47,0,73,1,16.1353,500.366065,True,0.07
ETHUSDT,240,MACD_12_26_hist,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,194,-145.83885,-84.024139,61.814711,26.94,193,52,141,171.437596,-317.276446,3.296877,-2.250188,40.5654,7.61,62,35,96,0,30.6921,354.16115,True,0.07
ETHUSDT,240,MACD_12_26_hist,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,194,-77.746277,-16.010243,61.736033,27.46,193,53,140,242.591426,-320.337702,4.577197,-2.288126,33.3288,9.0,62,14,117,0,16.6818,422.253723,True,0.07
ETHUSDT,240,MACD_12_26_hist,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,194,-67.670298,-5.917193,61.753106,27.46,193,53,140,257.487358,-325.157657,4.858252,-2.322555,32.3439,8.68,65,22,106,0,16.3473,432.329702,True,0.08
ETHUSDT,240,MACD_12_26_hist,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,194,-39.21566,22.550194,61.765854,27.46,193,53,140,285.941996,-325.157657,5.395132,-2.322555,30.0939,9.36,65,9,119,0,14.4243,460.78434,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,194,-53.176038,8.565529,61.741566,27.46,193,53,140,271.981619,-325.157657,5.131729,-2.322555,31.1573,9.34,65,7,121,0,14.0127,446.823962,True,0.08
ETHUSDT,240,MACD_12_26_hist,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,194,-37.698345,24.065237,61.763581,27.46,193,53,140,287.459312,-325.157657,5.423761,-2.322555,29.9827,9.48,65,6,122,0,14.6635,462.301655,True,0.08
ETHUSDT,240,MACD_12_26_hist,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,194,-27.011983,34.738508,61.750491,27.46,193,53,140,298.145674,-325.157657,5.62539,-2.322555,29.2221,9.64,65,5,123,0,14.2584,472.988017,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,194,-24.076523,37.678764,61.755287,27.46,193,53,140,301.081134,-325.157657,5.680776,-2.322555,29.0199,9.65,65,4,124,0,14.2836,475.923477,True,0.07
ETHUSDT,240,MACD_12_26_hist,10.0,,True,no_trail,False,0.03,0,one_shot,194,-12.548573,49.189449,61.738021,27.46,193,53,140,312.609084,-325.157657,5.898285,-2.322555,28.252,9.81,65,0,128,0,14.2566,487.451427,True,0.09
ETHUSDT,240,RSI14_7030,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,141,-131.625744,-99.304924,32.32082,30.69,101,31,70,100.810256,-232.436,3.251944,-3.320514,50.5217,9.84,70,10,21,0,26.5676,368.374256,True,0.07
ETHUSDT,240,RSI14_7030,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,141,-119.622883,-87.306047,32.316835,28.71,101,29,72,114.626333,-234.249215,3.952632,-3.253461,45.1488,11.03,70,5,26,0,24.175,380.377117,True,0.07
ETHUSDT,240,RSI14_7030,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,141,-117.986489,-86.297413,31.689077,28.28,99,28,71,117.774011,-235.7605,4.206215,-3.32057,44.1167,11.87,71,1,27,0,23.8488,382.013511,True,0.07
ETHUSDT,240,RSI14_7030,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,141,-113.188185,-81.506295,31.68189,28.28,99,28,71,122.572315,-235.7605,4.377583,-3.32057,43.1346,11.87,71,0,28,0,22.8923,386.811815,True,0.07
ETHUSDT,240,RSI14_7030,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,141,-113.188185,-81.506295,31.68189,28.28,99,28,71,122.572315,-235.7605,4.377583,-3.32057,43.1346,11.87,71,0,28,0,22.8923,386.811815,True,0.07
ETHUSDT,240,RSI14_7030,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,141,-113.188185,-81.506295,31.68189,28.28,99,28,71,122.572315,-235.7605,4.377583,-3.32057,43.1346,11.87,71,0,28,0,22.8923,386.811815,True,0.07
ETHUSDT,240,RSI14_7030,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,141,-113.188185,-81.506295,31.68189,28.28,99,28,71,122.572315,-235.7605,4.377583,-3.32057,43.1346,11.87,71,0,28,0,22.8923,386.811815,True,0.07
ETHUSDT,240,RSI14_7030,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,141,-113.188185,-81.506295,31.68189,28.28,99,28,71,122.572315,-235.7605,4.377583,-3.32057,43.1346,11.87,71,0,28,0,22.8923,386.811815,True,0.07
ETHUSDT,240,RSI14_7030,10.0,,True,no_trail,False,0.03,0,one_shot,141,-113.188185,-81.506295,31.68189,28.28,99,28,71,122.572315,-235.7605,4.377583,-3.32057,43.1346,11.87,71,0,28,0,22.8923,386.811815,True,0.08
ETHUSDT,240,BB_20_25_breakout,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,66,-34.112915,-16.16426,17.948655,37.5,56,21,35,76.064585,-110.1775,3.622123,-3.147929,46.4979,10.16,33,23,0,0,12.1068,465.887085,True,0.07
ETHUSDT,240,BB_20_25_breakout,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,66,11.179377,27.517015,16.337637,29.41,51,15,36,121.588866,-110.409489,8.105924,-3.06693,27.4498,17.78,31,18,2,0,7.1083,511.179377,True,0.07
ETHUSDT,240,BB_20_25_breakout,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,66,21.011388,36.966118,15.954731,34.0,50,17,33,130.530888,-109.5195,7.678288,-3.318773,30.1787,16.88,33,16,1,0,4.9026,521.011388,True,0.07
ETHUSDT,240,BB_20_25_breakout,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,66,48.332321,63.052906,14.720585,32.61,46,15,31,151.220821,-102.8885,10.081388,-3.318984,24.7678,23.59,31,13,2,0,5.1898,548.332321,True,0.07
ETHUSDT,240,BB_20_25_breakout,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,66,46.523145,61.538941,15.015796,34.04,47,16,31,149.402645,-102.8795,9.337665,-3.318694,26.2216,24.55,31,10,6,0,4.0481,546.523145,True,0.07
ETHUSDT,240,BB_20_25_breakout,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,66,55.965062,70.046476,14.081415,34.09,44,15,29,152.213562,-96.2485,10.147571,-3.318914,24.6457,29.48,29,9,6,0,4.395,555.965062,True,0.07
ETHUSDT,240,BB_20_25_breakout,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,66,61.127562,74.552059,13.424496,38.1,42,16,26,147.402562,-86.275,9.21266,-3.318269,26.4806,32.43,26,6,9,1,3.9797,561.127562,True,0.09
ETHUSDT,240,BB_20_25_breakout,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,66,62.39252,75.507979,13.115458,36.59,41,15,26,148.66752,-86.275,9.911168,-3.318269,25.0825,34.54,26,5,9,1,4.395,562.39252,True,0.07
ETHUSDT,240,BB_20_25_breakout,10.0,,True,no_trail,False,0.03,0,one_shot,66,97.976052,109.875673,11.899622,37.84,37,14,23,174.295552,-76.3195,12.449682,-3.318239,21.0442,43.14,23,0,13,1,5.4277,597.976052,True,0.07
ETHUSDT,240,ADX14_DI_20,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,244,-120.751927,-50.925604,69.826323,30.73,218,67,151,181.686719,-302.438646,2.711742,-2.002905,42.4826,6.7,51,46,121,0,25.3362,379.248073,True,0.08
ETHUSDT,240,ADX14_DI_20,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,244,-65.430142,4.062128,69.492269,29.49,217,64,153,236.575527,-302.005669,3.696493,-1.973893,34.8106,8.41,50,19,148,0,14.3019,434.569858,True,0.08
ETHUSDT,240,ADX14_DI_20,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,244,-78.558767,-9.082086,69.476681,29.03,217,63,154,225.81791,-304.376676,3.584411,-1.976472,35.5424,8.07,51,21,145,0,18.5037,421.441233,True,0.08
ETHUSDT,240,ADX14_DI_20,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,244,-49.147441,20.321723,69.469163,29.03,217,63,154,255.229236,-304.376676,4.051258,-1.976472,32.7897,8.63,51,13,153,0,12.2905,450.852559,True,0.08
ETHUSDT,240,ADX14_DI_20,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,244,-43.550319,25.929791,69.48011,28.57,217,62,155,264.141857,-307.692176,4.260353,-1.985111,31.7848,8.67,52,12,153,0,12.6162,456.449681,True,0.08
ETHUSDT,240,ADX14_DI_20,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,244,-27.163801,42.309739,69.47354,28.57,217,62,155,280.528375,-307.692176,4.524651,-1.985111,30.4944,8.93,52,9,156,0,11.9369,472.836199,True,0.08
ETHUSDT,240,ADX14_DI_20,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,244,-14.562167,54.905229,69.467395,28.57,217,62,155,293.13001,-307.692176,4.727903,-1.985111,29.5711,8.93,52,8,157,0,11.3094,485.437833,True,0.08
ETHUSDT,240,ADX14_DI_20,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,244,-13.951386,55.514703,69.466088,28.57,217,62,155,293.740791,-307.692176,4.737755,-1.985111,29.5277,9.02,52,7,158,0,11.1711,486.048614,True,0.08
ETHUSDT,240,ADX14_DI_20,10.0,,True,no_trail,False,0.03,0,one_shot,244,0.301884,69.76102,69.459136,28.57,217,62,155,307.994061,-307.692176,4.967646,-1.985111,28.5514,9.63,52,0,164,1,10.0877,500.301884,True,0.08
ETHUSDT,240,DONCHIAN_55,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,20,7.186895,13.611439,6.424544,50.0,20,10,10,37.18984,-30.002944,3.718984,-3.000294,44.652,14.1,9,11,0,0,2.9558,507.186895,True,0.07
ETHUSDT,240,DONCHIAN_55,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,20,20.309049,26.775339,6.46629,35.0,20,7,13,52.725567,-32.416517,7.532224,-2.493578,24.8716,29.6,9,10,1,0,6.1082,520.309049,True,0.07
ETHUSDT,240,DONCHIAN_55,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,20,-2.28822,4.117917,6.406137,30.0,20,6,14,40.994724,-43.282944,6.832454,-3.091639,31.1529,28.55,13,6,1,0,4.7545,497.71178,True,0.07
ETHUSDT,240,DONCHIAN_55,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,20,27.20195,33.639477,6.437527,30.0,20,6,14,70.484894,-43.282944,11.747482,-3.091639,20.8344,35.25,13,6,1,0,4.4367,527.20195,True,0.07
ETHUSDT,240,DONCHIAN_55,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,20,25.395656,31.818339,6.422683,30.0,20,6,14,71.884656,-46.489,11.980776,-3.320643,21.7015,34.1,14,5,1,0,4.2954,525.395656,True,0.09
ETHUSDT,240,DONCHIAN_55,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,20,46.780581,53.238761,6.45818,30.0,20,6,14,93.269581,-46.489,15.54493,-3.320643,17.6016,39.0,14,5,1,0,4.4367,546.780581,True,0.07
ETHUSDT,240,DONCHIAN_55,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,20,39.954324,46.398878,6.444554,30.0,20,6,14,86.443324,-46.489,14.407221,-3.320643,18.7312,35.6,14,5,1,0,4.164,539.954324,True,0.07
ETHUSDT,240,DONCHIAN_55,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,20,46.780581,53.238761,6.45818,30.0,20,6,14,93.269581,-46.489,15.54493,-3.320643,17.6016,39.0,14,5,1,0,4.4367,546.780581,True,0.07
ETHUSDT,240,DONCHIAN_55,10.0,,True,no_trail,False,0.03,0,one_shot,20,68.317521,74.813983,6.496462,30.0,20,6,14,114.806521,-46.489,19.13442,-3.320643,14.7879,68.25,14,0,6,0,7.2196,568.317521,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,14,-12.871868,-8.400467,4.471401,35.71,14,5,9,14.423798,-27.295666,2.88476,-3.032852,51.2513,15.71,8,6,0,0,3.6566,487.128132,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,14,-8.261779,-3.786051,4.475728,21.43,14,3,11,21.15543,-29.417209,7.05181,-2.674292,27.496,25.43,8,6,0,0,4.8614,491.738221,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,14,2.649973,7.140266,4.490293,28.57,14,4,10,35.867973,-33.218,8.966993,-3.3218,27.0311,26.64,10,4,0,0,4.8366,502.649973,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,14,12.981434,17.470682,4.489247,28.57,14,4,10,46.199434,-33.218,11.549859,-3.3218,22.3364,34.5,10,4,0,0,5.3756,512.981434,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,14,16.947515,21.439208,4.491693,28.57,14,4,10,50.165515,-33.218,12.541379,-3.3218,20.9403,31.36,10,4,0,0,4.8119,516.947515,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,14,12.981434,17.470682,4.489247,28.57,14,4,10,46.199434,-33.218,11.549859,-3.3218,22.3364,34.5,10,4,0,0,5.3756,512.981434,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,14,10.179119,14.648841,4.469722,21.43,14,3,11,46.712619,-36.5335,15.570873,-3.321227,17.58,33.93,11,3,0,0,7.1306,510.179119,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,14,5.890468,10.363249,4.47278,21.43,14,3,11,42.423968,-36.5335,14.141323,-3.321227,19.0191,36.21,11,3,0,0,7.1306,505.890468,True,0.07
ETHUSDT,240,DONCHIAN_PULLBACK_55,10.0,,True,no_trail,False,0.03,0,one_shot,14,-11.361243,-7.554911,3.806332,8.33,12,1,11,25.163257,-36.5245,25.163257,-3.320409,11.6572,86.08,11,0,1,0,7.1306,488.638757,True,0.07
ETHUSDT,60,EMA_8_21,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,481,-250.671524,-96.710861,153.960663,23.28,481,112,369,302.212718,-552.884241,2.698328,-1.498331,35.703,16.36,41,42,397,1,50.9013,249.328476,True,0.2
ETHUSDT,60,EMA_8_21,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,481,-183.42756,-29.526551,153.901008,23.08,481,111,370,370.913733,-554.341293,3.341565,-1.49822,30.9563,18.13,41,14,425,1,39.5347,316.57244,True,0.21
ETHUSDT,60,EMA_8_21,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,481,-209.939123,-56.02328,153.915843,23.08,481,111,370,344.553156,-554.492279,3.104082,-1.498628,32.5597,17.26,41,25,414,1,44.4891,290.060877,True,0.2
ETHUSDT,60,EMA_8_21,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,481,-183.144633,-29.244048,153.900585,23.08,481,111,370,371.347646,-554.492279,3.345474,-1.498628,30.9372,18.14,41,12,427,1,39.4781,316.855367,True,0.22
ETHUSDT,60,EMA_8_21,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,481,-181.171192,-27.24789,153.923302,22.87,481,110,371,376.636587,-557.807779,3.423969,-1.503525,30.513,18.2,42,8,430,1,39.7505,318.828808,True,0.2
ETHUSDT,60,EMA_8_21,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,481,-164.896082,-10.973181,153.922902,22.87,481,110,371,392.911697,-557.807779,3.571925,-1.503525,29.6235,18.42,42,5,433,1,35.8232,335.103918,True,0.2
ETHUSDT,60,EMA_8_21,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,481,-157.950739,-4.037847,153.912892,22.87,481,110,371,399.85704,-557.807779,3.635064,-1.503525,29.2595,18.37,42,6,432,1,34.5036,342.049261,True,0.2
ETHUSDT,60,EMA_8_21,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,481,-160.222024,-6.306123,153.915901,22.87,481,110,371,397.585755,-557.807779,3.614416,-1.503525,29.3775,18.43,42,4,434,1,34.9577,339.777976,True,0.32
ETHUSDT,60,EMA_8_21,10.0,,True,no_trail,False,0.03,0,one_shot,481,-160.938015,-7.021041,153.916973,22.87,481,110,371,396.869764,-557.807779,3.607907,-1.503525,29.4149,18.59,42,0,438,1,35.1009,339.061985,True,0.22
ETHUSDT,60,MACD_12_26_hist,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,709,-267.535621,-40.603604,226.932017,30.32,709,215,494,443.197999,-710.73362,2.061386,-1.438732,41.1052,11.87,55,33,620,1,55.0977,232.464379,True,0.21
ETHUSDT,60,MACD_12_26_hist,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,709,-228.765599,-1.854884,226.910715,30.04,709,213,496,483.865286,-712.630885,2.271668,-1.436756,38.743,12.15,55,9,644,1,48.9749,271.234401,True,0.24
ETHUSDT,60,MACD_12_26_hist,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,709,-244.270212,-17.354553,226.915659,30.04,709,213,496,470.508229,-714.778441,2.208959,-1.441086,39.4813,12.1,56,11,641,1,50.4687,255.729788,True,0.24
ETHUSDT,60,MACD_12_26_hist,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,709,-230.913155,-3.999223,226.913932,30.04,709,213,496,483.865286,-714.778441,2.271668,-1.441086,38.8145,12.17,56,6,646,1,49.4043,269.086845,True,0.21
