symbol,interval,strategy,activate_pct,trail_pct,cell,is_baseline_cell,max_sl_pct,cooldown_candles,mask_mode,n_calls,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_wins,n_losses,sum_wins,sum_losses,avg_winner,avg_loser,breakeven_win_rate_pct,mean_bars_held,exit_initial_sl,exit_trailing_sl,exit_signal_reverse,exit_end_of_data,max_drawdown_pct,final_equity,survived,seconds
SOLUSDT,60,ADX14_DI_20,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,973,-400.883261,-237.969702,162.913559,27.9,509,142,367,184.369773,-585.253034,1.298379,-1.594695,55.1211,5.16,60,143,306,0,80.1767,99.116739,False,0.4
SOLUSDT,60,ADX14_DI_20,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,973,-400.87318,-235.391564,165.481617,27.85,517,144,373,195.966209,-596.839389,1.360876,-1.600106,54.0397,5.61,61,144,312,0,80.1746,99.12682,False,0.4
SOLUSDT,60,ADX14_DI_20,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,973,-402.253641,-191.845739,210.407902,24.96,657,164,493,358.601031,-760.854672,2.186592,-1.543316,41.3768,8.09,70,93,494,0,80.7409,97.746359,False,0.44
SOLUSDT,60,ADX14_DI_20,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,973,-400.457795,-177.627784,222.830012,26.01,696,181,515,436.915972,-837.373767,2.4139,-1.625968,40.2481,7.44,82,85,529,0,80.4028,99.542205,False,0.42
SOLUSDT,60,ADX14_DI_20,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,973,-401.07155,-178.871107,222.200443,25.94,694,180,514,432.986717,-834.058267,2.405482,-1.622681,40.2834,7.61,81,83,530,0,80.5434,98.92845,False,0.44
SOLUSDT,60,ADX14_DI_20,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,973,-402.559313,-183.231038,219.328275,25.99,685,178,507,422.361427,-824.92074,2.372817,-1.627063,40.6778,8.3,81,57,547,0,80.8033,97.440687,False,0.38
SOLUSDT,60,DONCHIAN_55,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,77,-79.052561,-54.446024,24.606538,9.09,77,7,70,1.587904,-80.640465,0.226843,-1.152007,83.5484,5.05,18,59,0,0,15.9571,420.947439,True,0.28
SOLUSDT,60,DONCHIAN_55,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,77,-67.626339,-43.018485,24.607854,15.58,77,12,65,25.996472,-93.622811,2.166373,-1.440351,39.9352,7.56,18,59,0,0,13.745,432.373661,True,0.18
SOLUSDT,60,DONCHIAN_55,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,77,-34.07792,-9.430244,24.647676,33.77,77,26,51,91.320335,-125.398255,3.512321,-2.458789,41.1781,19.83,18,58,0,1,11.1771,465.92208,True,0.26
SOLUSDT,60,DONCHIAN_55,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,77,-82.764081,-58.107352,24.656729,40.26,77,31,46,49.070382,-131.834463,1.582916,-2.865967,64.4199,12.4,39,38,0,0,17.2107,417.235919,True,0.18
SOLUSDT,60,DONCHIAN_55,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,77,-76.710127,-52.056532,24.653594,40.26,77,31,46,55.124336,-131.834463,1.778204,-2.865967,61.711,13.45,39,37,0,1,16.4158,423.289873,True,0.19
SOLUSDT,60,DONCHIAN_55,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,77,-43.835112,-19.166759,24.668352,35.06,77,27,50,94.304839,-138.139951,3.492772,-2.762799,44.1654,21.25,39,37,0,1,12.389,456.164888,True,0.19
SOLUSDT,60,DONCHIAN_55,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,77,-59.281409,-34.647065,24.634345,33.77,77,26,51,104.584667,-163.866076,4.022487,-3.21306,44.4066,22.62,48,26,2,1,14.0163,440.718591,True,0.24
SOLUSDT,60,DONCHIAN_55,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,77,-64.474105,-39.840293,24.633812,33.77,77,26,51,99.391971,-163.866076,3.822768,-3.21306,45.6671,22.81,48,26,2,1,14.545,435.525895,True,0.28
SOLUSDT,60,DONCHIAN_55,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,77,-49.972673,-25.343024,24.629649,33.77,77,26,51,113.893402,-163.866076,4.380515,-3.21306,42.3129,26.86,48,26,2,1,13.6081,450.027327,True,0.35
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,58,-62.922716,-44.36441,18.558306,20.69,58,12,46,4.317719,-67.240435,0.35981,-1.461749,80.2471,6.29,17,41,0,0,12.8873,437.077284,True,0.19
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,58,-59.960363,-41.410622,18.549741,22.41,58,13,45,16.011423,-75.971787,1.231648,-1.688262,57.819,8.48,17,41,0,0,12.548,440.039637,True,0.19
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,58,-56.10183,-37.554143,18.547687,29.31,58,17,41,37.097919,-93.199749,2.182231,-2.273165,51.0205,18.81,17,41,0,0,11.8083,443.89817,True,0.21
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,58,-48.760754,-30.224945,18.535809,44.83,58,26,32,40.005837,-88.766592,1.538686,-2.773956,64.3215,11.97,26,32,0,0,11.336,451.239246,True,0.18
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,58,-49.164647,-30.631614,18.533034,44.83,58,26,32,39.601945,-88.766592,1.523152,-2.773956,64.554,12.98,26,32,0,0,11.2681,450.835353,True,0.31
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,58,-55.225169,-36.686963,18.538207,31.03,58,18,40,39.429347,-94.654516,2.190519,-2.366363,51.9294,19.55,26,32,0,0,11.6341,444.774831,True,0.21
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,58,-45.782574,-27.272374,18.510199,36.21,58,21,37,77.043926,-122.8265,3.668758,-3.319635,47.5021,25.95,37,21,0,0,10.7221,454.217426,True,0.21
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,58,-49.117436,-30.605994,18.511442,36.21,58,21,37,73.709064,-122.8265,3.509955,-3.319635,48.6066,26.09,37,21,0,0,11.3366,450.882564,True,0.19
SOLUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,58,-38.915644,-20.395686,18.519959,36.21,58,21,37,83.910856,-122.8265,3.995755,-3.319635,45.3788,30.36,37,21,0,0,10.5036,461.084356,True,0.19
ETHUSDT,240,EMA_8_21,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,121,-126.385449,-87.68096,38.704489,5.79,121,7,114,1.504009,-127.889457,0.214858,-1.121837,83.9262,1.56,19,84,18,0,25.2771,373.614551,True,0.08
ETHUSDT,240,EMA_8_21,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,121,-137.901623,-99.194371,38.707252,12.4,121,15,106,8.187411,-146.089034,0.545827,-1.378198,71.631,2.32,19,84,18,0,27.5803,362.098377,True,0.08
ETHUSDT,240,EMA_8_21,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,121,-115.106926,-76.373209,38.733716,23.97,121,29,92,70.133888,-185.240813,2.41841,-2.013487,45.4317,6.27,19,75,27,0,24.3697,384.893074,True,0.1
ETHUSDT,240,EMA_8_21,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,121,-137.319863,-98.60841,38.711453,32.23,121,39,82,49.336138,-186.656001,1.265029,-2.276293,64.2781,4.86,36,51,34,0,27.5367,362.680137,True,0.09
ETHUSDT,240,EMA_8_21,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,121,-138.770878,-100.060442,38.710436,32.23,121,39,82,47.885122,-186.656001,1.227824,-2.276293,64.9605,5.0,36,51,34,0,27.8269,361.229122,True,0.14
ETHUSDT,240,EMA_8_21,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,121,-122.627842,-83.898802,38.72904,24.79,121,30,91,72.551572,-195.179414,2.418386,-2.144829,47.0026,6.8,36,51,34,0,25.8489,377.372158,True,0.1
ETHUSDT,240,EMA_8_21,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,121,-111.007167,-72.314732,38.692435,28.93,121,35,86,109.602536,-220.609703,3.131501,-2.565229,45.0299,7.2,45,35,41,0,22.979,388.992833,True,0.08
ETHUSDT,240,EMA_8_21,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,121,-112.510916,-73.817199,38.693717,28.93,121,35,86,108.098787,-220.609703,3.088537,-2.565229,45.372,7.24,45,35,41,0,23.1155,387.489084,True,0.1
ETHUSDT,240,EMA_8_21,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,121,-114.839125,-76.132857,38.706269,28.93,121,35,86,105.770577,-220.609703,3.022016,-2.565229,45.9122,8.36,45,35,41,0,24.5522,385.160875,True,0.08
ETHUSDT,240,MACD_12_26_hist,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,194,-187.933826,-126.166366,61.76746,6.74,193,13,180,2.7127,-190.646527,0.208669,-1.059147,83.5411,1.56,26,136,31,0,37.5868,312.066174,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,194,-197.988625,-136.219223,61.769402,10.36,193,20,173,14.173916,-212.162541,0.708696,-1.226373,63.3762,2.3,26,136,31,0,39.5977,302.011375,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,194,-154.415433,-92.614824,61.800608,21.76,193,42,151,126.476469,-280.891902,3.011345,-1.860211,38.1852,6.08,26,106,61,0,31.5667,345.584567,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,194,-222.699402,-160.910612,61.78879,26.42,193,51,142,66.898791,-289.598193,1.311741,-2.039424,60.8572,4.63,54,74,65,0,44.7128,277.300598,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,194,-226.141537,-164.362156,61.779381,26.42,193,51,142,63.456656,-289.598193,1.244248,-2.039424,62.108,4.77,54,74,65,0,45.4012,273.858463,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,194,-165.845319,-104.04435,61.800969,23.32,193,45,148,131.793131,-297.63845,2.928736,-2.011071,40.7115,6.52,54,66,73,0,33.7535,334.154681,True,0.12
ETHUSDT,240,MACD_12_26_hist,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,194,-163.170626,-101.379653,61.790973,26.94,193,52,141,154.105819,-317.276446,2.963573,-2.250188,43.1586,6.91,62,41,90,0,33.1681,336.829374,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,194,-162.897553,-101.104848,61.792705,26.94,193,52,141,154.378893,-317.276446,2.968825,-2.250188,43.1152,6.95,62,41,90,0,33.1135,337.102447,True,0.09
ETHUSDT,240,MACD_12_26_hist,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,194,-145.83885,-84.024139,61.814711,26.94,193,52,141,171.437596,-317.276446,3.296877,-2.250188,40.5654,7.61,62,35,96,0,30.6921,354.16115,True,0.14
ETHUSDT,240,RSI14_7030,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,141,-180.260292,-139.262804,40.997487,6.25,128,8,120,1.01069,-181.270982,0.126336,-1.510592,92.2821,2.12,46,82,0,0,36.0521,319.739708,True,0.16
ETHUSDT,240,RSI14_7030,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,141,-186.734348,-146.717323,40.017025,12.8,125,16,109,12.283877,-199.018224,0.767742,-1.825855,70.3986,3.06,46,79,0,0,37.4347,313.265652,True,0.14
ETHUSDT,240,RSI14_7030,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,141,-140.602524,-106.381005,34.221519,25.23,107,27,80,72.214565,-212.817088,2.674614,-2.660214,49.865,6.81,41,52,14,0,28.458,359.397476,True,0.21
ETHUSDT,240,RSI14_7030,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,141,-168.637371,-133.747556,34.889814,31.19,109,34,75,44.700787,-213.338158,1.314729,-2.844509,68.3901,5.42,63,44,2,0,33.8204,331.362629,True,0.14
ETHUSDT,240,RSI14_7030,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,141,-170.524054,-135.632407,34.891647,31.19,109,34,75,42.814104,-213.338158,1.259238,-2.844509,69.3149,5.55,63,42,4,0,34.1972,329.475946,True,0.24
ETHUSDT,240,RSI14_7030,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,141,-139.971047,-105.768151,34.202896,28.04,107,30,77,79.572377,-219.543424,2.652413,-2.851213,51.8061,7.4,62,29,16,0,28.2312,360.028953,True,0.19
ETHUSDT,240,RSI14_7030,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,141,-131.248657,-98.922701,32.325955,30.69,101,31,70,101.187343,-232.436,3.264108,-3.320514,50.4283,9.73,70,13,18,0,26.4925,368.751343,True,0.18
ETHUSDT,240,RSI14_7030,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,141,-131.597393,-99.271546,32.325846,30.69,101,31,70,100.838607,-232.436,3.252858,-3.320514,50.5146,9.73,70,13,18,0,26.562,368.402607,True,0.27
ETHUSDT,240,RSI14_7030,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,141,-131.625744,-99.304924,32.32082,30.69,101,31,70,100.810256,-232.436,3.251944,-3.320514,50.5217,9.84,70,10,21,0,26.5676,368.374256,True,0.13
ETHUSDT,240,BB_20_25_breakout,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,66,-66.526972,-45.42698,21.099993,4.55,66,3,63,0.64481,-67.171782,0.214937,-1.066219,83.2232,1.61,13,53,0,0,13.3054,433.473028,True,0.14
ETHUSDT,240,BB_20_25_breakout,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,66,-67.227142,-46.448444,20.778698,10.77,65,7,58,3.077144,-70.304286,0.439592,-1.212143,73.386,2.02,13,52,0,0,13.4454,432.772858,True,0.19
ETHUSDT,240,BB_20_25_breakout,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,66,-38.649317,-19.746303,18.903014,25.42,59,15,44,46.199853,-84.84917,3.07999,-1.92839,38.5033,6.59,11,48,0,0,10.6256,461.350683,True,0.15
ETHUSDT,240,BB_20_25_breakout,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,66,-64.084086,-44.579234,19.504853,34.43,61,21,40,26.707138,-90.791224,1.271768,-2.269781,64.0901,4.67,25,36,0,0,14.1312,435.915914,True,0.15
ETHUSDT,240,BB_20_25_breakout,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,66,-69.415923,-49.91516,19.500763,34.43,61,21,40,21.375302,-90.791224,1.017872,-2.269781,69.0396,4.8,25,36,0,0,14.9071,430.584077,True,0.16
ETHUSDT,240,BB_20_25_breakout,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,66,-50.186092,-31.295132,18.89096,27.12,59,16,43,46.216948,-96.403039,2.888559,-2.241931,43.6982,7.29,25,34,0,0,13.2364,449.813908,True,0.14
ETHUSDT,240,BB_20_25_breakout,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,66,-47.27451,-29.027941,18.246568,38.6,57,22,35,62.90299,-110.1775,2.859227,-3.147929,52.403,8.39,33,24,0,0,12.2988,452.72549,True,0.14
ETHUSDT,240,BB_20_25_breakout,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,66,-49.807061,-31.564297,18.242764,38.6,57,22,35,60.370439,-110.1775,2.744111,-3.147929,53.4268,8.4,33,24,0,0,12.5365,450.192939,True,0.21
ETHUSDT,240,BB_20_25_breakout,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,66,-34.112915,-16.16426,17.948655,37.5,56,21,35,76.064585,-110.1775,3.622123,-3.147929,46.4979,10.16,33,23,0,0,12.1068,465.887085,True,0.14
ETHUSDT,240,ADX14_DI_20,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,244,-224.32938,-146.54743,77.781949,5.76,243,14,229,3.073935,-227.403315,0.219567,-0.993028,81.8928,1.12,27,165,51,0,44.8659,275.67062,True,0.16
ETHUSDT,240,ADX14_DI_20,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,244,-239.376997,-162.242228,77.134769,10.37,241,25,216,14.596292,-253.97329,0.583852,-1.175802,66.8201,1.95,27,162,52,0,47.8754,260.623003,True,0.15
ETHUSDT,240,ADX14_DI_20,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,244,-140.280732,-69.17894,71.101792,27.03,222,60,162,142.693352,-282.974085,2.378223,-1.746754,42.3458,5.59,25,108,89,0,28.9461,359.719268,True,0.19
ETHUSDT,240,ADX14_DI_20,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,244,-207.321667,-134.952431,72.369236,29.2,226,66,160,77.962079,-285.283746,1.181244,-1.783023,60.1506,3.81,46,85,95,0,41.9089,292.678333,True,0.16
ETHUSDT,240,ADX14_DI_20,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,244,-212.539324,-140.169534,72.369791,29.2,226,66,160,72.744422,-285.283746,1.102188,-1.783023,61.7987,3.96,46,85,95,0,42.9309,287.460676,True,0.18
ETHUSDT,240,ADX14_DI_20,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,244,-141.208226,-70.734504,70.473722,28.18,220,62,158,145.214519,-286.422745,2.34217,-1.812802,43.6297,5.81,46,73,101,0,29.3992,358.791774,True,0.18
ETHUSDT,240,ADX14_DI_20,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,244,-120.730124,-50.587041,70.143082,30.59,219,67,152,185.024022,-305.754146,2.761553,-2.01154,42.1433,6.09,52,47,120,0,25.4906,379.269876,True,0.17
ETHUSDT,240,ADX14_DI_20,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,244,-126.335175,-56.195915,70.13926,30.59,219,67,152,179.418971,-305.754146,2.677895,-2.01154,42.8952,6.12,52,47,120,0,26.5767,373.664825,True,0.18
ETHUSDT,240,ADX14_DI_20,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,244,-120.751927,-50.925604,69.826323,30.73,218,67,151,181.686719,-302.438646,2.711742,-2.002905,42.4826,6.7,51,46,121,0,25.3362,379.248073,True,0.18
ETHUSDT,240,DONCHIAN_55,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,20,-15.866785,-9.47202,6.394765,0.0,20,0,20,0.0,-15.866785,0.0,-0.793339,100.0,2.3,2,18,0,0,3.2654,484.133215,True,0.15
ETHUSDT,240,DONCHIAN_55,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,20,-16.610882,-10.21601,6.394872,10.0,20,2,18,0.693844,-17.304726,0.346922,-0.961374,73.4829,3.35,2,18,0,0,3.6841,483.389118,True,0.13
ETHUSDT,240,DONCHIAN_55,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,20,2.516417,8.951036,6.434619,25.0,20,5,15,25.216925,-22.700508,5.043385,-1.513367,23.081,10.3,2,18,0,0,3.4899,502.516417,True,0.19
ETHUSDT,240,DONCHIAN_55,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,20,-14.043819,-7.638239,6.405579,35.0,20,7,13,9.136699,-23.180518,1.305243,-1.783117,57.7367,6.9,6,14,0,0,4.4979,485.956181,True,0.21
ETHUSDT,240,DONCHIAN_55,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,20,-15.652501,-9.24705,6.40545,35.0,20,7,13,7.528017,-23.180518,1.075431,-1.783117,62.3784,7.05,6,14,0,0,4.5079,484.347499,True,0.11
ETHUSDT,240,DONCHIAN_55,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,20,2.571205,9.002796,6.431592,30.0,20,6,14,26.314784,-23.743579,4.385797,-1.69597,27.8861,11.25,6,14,0,0,3.7582,502.571205,True,0.13
ETHUSDT,240,DONCHIAN_55,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,20,0.694186,7.096422,6.402236,50.0,20,10,10,30.69713,-30.002944,3.069713,-3.000294,49.4282,12.35,9,11,0,0,3.0975,500.694186,True,0.16
ETHUSDT,240,DONCHIAN_55,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,20,-0.049715,6.353635,6.40335,50.0,20,10,10,29.95323,-30.002944,2.995323,-3.000294,50.0415,12.35,9,11,0,0,3.0975,499.950285,True,0.12
ETHUSDT,240,DONCHIAN_55,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,20,7.186895,13.611439,6.424544,50.0,20,10,10,37.18984,-30.002944,3.718984,-3.000294,44.652,14.1,9,11,0,0,2.9558,507.186895,True,0.2
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,14,-14.179448,-9.684921,4.494527,0.0,14,0,14,0.0,-14.179448,0.0,-1.012818,100.0,1.43,2,12,0,0,2.8359,485.820552,True,0.21
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,14,-18.285052,-13.794691,4.49036,7.14,14,1,13,0.233064,-18.518116,0.233064,-1.42447,85.9391,1.93,2,12,0,0,3.657,481.714948,True,0.16
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,14,-23.240756,-18.753465,4.487291,21.43,14,3,11,3.20023,-26.440986,1.066743,-2.403726,69.2623,8.71,2,12,0,0,4.6482,476.759244,True,0.17
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,14,-27.056545,-22.570911,4.485635,21.43,14,3,11,2.651929,-29.708474,0.883976,-2.70077,75.3406,10.21,8,6,0,0,5.4113,472.943455,True,0.19
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,14,-27.068139,-22.582487,4.485652,21.43,14,3,11,2.640336,-29.708474,0.880112,-2.70077,75.4219,10.21,8,6,0,0,5.4136,472.931861,True,0.15
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,14,-23.925495,-19.443205,4.482289,28.57,14,4,10,5.46298,-29.388474,1.365745,-2.938847,68.2724,12.0,8,6,0,0,4.7851,476.074505,True,0.17
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,14,-11.119746,-6.650969,4.468777,35.71,14,5,9,16.17592,-27.295666,3.235184,-3.032852,48.386,14.93,8,6,0,0,3.29,488.880254,True,0.09
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,14,-11.119746,-6.650969,4.468777,35.71,14,5,9,16.17592,-27.295666,3.235184,-3.032852,48.386,14.93,8,6,0,0,3.29,488.880254,True,0.08
ETHUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,14,-12.871868,-8.400467,4.471401,35.71,14,5,9,14.423798,-27.295666,2.88476,-3.032852,51.2513,15.71,8,6,0,0,3.6566,487.128132,True,0.08
ETHUSDT,60,EMA_8_21,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,481,-383.318398,-229.40176,153.916639,13.72,481,66,415,21.172426,-404.490824,0.320794,-0.974677,75.2372,4.5,23,270,187,1,76.7969,116.681602,True,0.44
ETHUSDT,60,EMA_8_21,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,481,-319.890435,-165.946474,153.943961,21.21,481,102,379,122.794157,-442.684592,1.203864,-1.168033,49.2447,8.56,23,252,205,1,64.7433,180.109565,True,0.42
ETHUSDT,60,EMA_8_21,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,481,-235.325518,-81.363112,153.962406,24.53,481,118,363,290.11115,-525.436668,2.458569,-1.447484,37.0575,15.5,23,116,341,1,47.8331,264.674482,True,0.43
ETHUSDT,60,EMA_8_21,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,481,-321.943001,-167.963144,153.979857,28.48,481,137,344,192.416312,-514.359313,1.404499,-1.495231,51.5645,10.28,36,134,310,1,65.1189,178.056999,True,0.34
ETHUSDT,60,EMA_8_21,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,481,-299.108541,-145.119171,153.989369,28.48,481,137,344,215.250772,-514.359313,1.571174,-1.495231,48.7617,11.72,36,132,312,1,60.4552,200.891459,True,0.22
ETHUSDT,60,EMA_8_21,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,481,-236.114451,-82.161918,153.952532,24.53,481,118,363,290.11115,-526.225601,2.458569,-1.449657,37.0925,15.62,36,83,361,1,47.9909,263.885549,True,0.25
ETHUSDT,60,EMA_8_21,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,481,-291.449148,-137.489077,153.960071,23.28,481,112,369,261.435093,-552.884241,2.334242,-1.498331,39.0947,14.79,41,51,388,1,59.054,208.550852,True,0.22
ETHUSDT,60,EMA_8_21,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,481,-292.119462,-138.162603,153.956859,23.28,481,112,369,260.764779,-552.884241,2.328257,-1.498331,39.1558,14.94,41,51,388,1,59.188,207.880538,True,0.22
ETHUSDT,60,EMA_8_21,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,481,-250.671524,-96.710861,153.960663,23.28,481,112,369,302.212718,-552.884241,2.698328,-1.498331,35.703,16.36,41,42,397,1,50.9013,249.328476,True,0.24
ETHUSDT,60,MACD_12_26_hist,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,709,-400.397971,-226.912913,173.485057,16.05,542,87,455,23.8226,-424.220571,0.273823,-0.932353,77.2983,4.85,26,317,199,0,80.0865,99.602029,False,0.23
ETHUSDT,60,MACD_12_26_hist,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,709,-401.855388,-209.496853,192.358534,22.3,601,134,467,124.591423,-526.44681,0.929787,-1.127295,54.8007,7.92,32,276,293,0,80.3778,98.144612,False,0.22
ETHUSDT,60,MACD_12_26_hist,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,709,-297.188438,-70.271863,226.916574,29.62,709,210,499,404.129642,-701.31808,1.924427,-1.405447,42.2072,11.31,37,112,559,1,60.4488,202.811562,True,0.32
ETHUSDT,60,MACD_12_26_hist,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,709,-401.298593,-185.272646,216.025947,30.81,675,208,467,265.462201,-666.760794,1.276261,-1.427753,52.8013,9.1,51,169,455,0,80.2665,98.701407,False,0.24
ETHUSDT,60,MACD_12_26_hist,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,709,-394.704898,-167.78379,226.921107,31.45,709,223,486,294.253579,-688.958476,1.319523,-1.41761,51.7918,9.72,52,166,491,0,80.0886,105.295102,True,0.25
