symbol,interval,strategy,leverage,cooldown_candles,n_trades,final_equity,min_equity_full_run,survives_to_holdout_end,net_pnl_full_run,max_drawdown_pct_full_run,n_valid_validation_months,n_validation_months_target_met,frac_validation_target_met,best_deviation_pct_validation,median_deviation_pct_validation,worst_deviation_pct_validation,net_pnl_validation,max_drawdown_pct_validation,last_trade_exit_time,source
XRPUSDT,240,MACD_12_26_hist,1,0,303.0,99.322283,99.32228251476874,False,-400.677717,80.1355,12,0,0.0,100.0,100.0,100.0,0.0,80.13554349704626,2024-09-02 12:00:00+00:00,measured
XRPUSDT,240,MACD_12_26_hist,2,0,132.0,96.319641,96.3196414479803,False,-403.680359,80.7361,12,0,0.0,100.0,100.0,100.0,0.0,80.73607171040393,2024-04-17 16:00:00+00:00,measured
XRPUSDT,240,MACD_12_26_hist,3,0,86.0,98.522157,98.52215679852407,False,-401.477843,80.2956,12,0,0.0,100.0,100.0,100.0,0.0,80.29556864029519,2024-03-19 20:00:00+00:00,measured
XRPUSDT,240,MACD_12_26_hist,5,0,59.0,94.605988,94.60598764678303,False,-405.394012,81.0788,12,0,0.0,100.0,100.0,100.0,0.0,81.0788024706434,2024-03-09 12:00:00+00:00,measured
XRPUSDT,240,MACD_12_26_hist,10,5,29.0,90.048928,90.0489277308663,False,-409.951072,81.9902,12,0,0.0,100.0,100.0,100.0,0.0,81.99021445382675,2024-03-03 04:00:00+00:00,measured
XRPUSDT,240,MACD_12_26_hist,10,20,28.0,96.329954,96.32995423579939,False,-403.670046,80.734,12,0,0.0,100.0,100.0,100.0,0.0,80.73400915284013,2024-03-15 16:00:00+00:00,measured
XRPUSDT,240,MACD_RSI14_50,1,0,349.0,99.997863,99.9978631654377,False,-400.002137,80.0013,12,0,0.0,100.0,100.0,100.0,0.0,80.00132517972429,2024-11-22 12:00:00+00:00,measured
XRPUSDT,240,MACD_RSI14_50,2,0,158.0,98.891802,98.89180173578711,False,-401.108198,80.2234,12,0,0.0,100.0,100.0,100.0,0.0,80.22341533760608,2024-06-20 08:00:00+00:00,measured
XRPUSDT,240,MACD_RSI14_50,3,0,97.0,90.588898,90.58889759841838,False,-409.411102,81.8847,12,0,0.0,100.0,100.0,100.0,0.0,81.88466026958939,2024-04-10 00:00:00+00:00,measured
XRPUSDT,240,MACD_RSI14_50,5,0,59.0,93.798712,93.79871158066402,False,-406.201288,81.2445,12,0,0.0,100.0,100.0,100.0,0.0,81.2444677021162,2024-03-12 16:00:00+00:00,measured
XRPUSDT,240,MACD_RSI14_50,10,5,28.0,86.644473,86.64447253371458,False,-413.355527,82.6789,12,0,0.0,100.0,100.0,100.0,0.0,82.67888156951312,2024-03-05 20:00:00+00:00,measured
XRPUSDT,240,MACD_RSI14_50,10,20,28.0,99.996382,99.99638212300925,False,-400.003618,80.0097,12,0,0.0,100.0,100.0,100.0,0.0,80.00969794467962,2024-03-19 16:00:00+00:00,measured
XRPUSDT,240,BB_20_25_breakout,1,0,206.0,255.405777,255.4057771743557,True,-244.594223,49.3226,12,0,0.0,83.87096774193549,89.8041474654378,96.66666666666667,-98.06615124241807,44.33056049185625,2026-08-26 20:00:00+00:00,measured
XRPUSDT,240,BB_20_25_breakout,2,0,156.0,99.558616,99.20124877706658,False,-400.441384,80.4709,12,0,0.0,83.87096774193549,93.33333333333333,100.0,-157.7035071173638,80.47094313789952,2025-12-29 12:00:00+00:00,measured
XRPUSDT,240,BB_20_25_breakout,3,0,111.0,90.980579,90.98057903341544,False,-409.019421,82.2287,12,0,0.0,83.87096774193549,100.0,100.0,-44.912605024579136,82.22866005934287,2025-06-06 12:00:00+00:00,measured
XRPUSDT,240,BB_20_25_breakout,5,0,57.0,88.616751,88.61675137475669,False,-411.383249,82.9556,12,0,0.0,100.0,100.0,100.0,0.0,82.95564835027331,2024-11-01 04:00:00+00:00,measured
XRPUSDT,240,BB_20_25_breakout,10,5,24.0,84.887764,84.88776389045142,False,-415.112236,84.2753,12,0,0.0,100.0,100.0,100.0,0.0,84.27530195893645,2024-07-03 12:00:00+00:00,measured
XRPUSDT,240,BB_20_25_breakout,10,20,23.0,86.673216,86.67321586785249,False,-413.326784,83.9446,12,0,0.0,100.0,100.0,100.0,0.0,83.94456296989107,2024-07-03 12:00:00+00:00,measured
XRPUSDT,240,BB_20_2_RSI14,1,0,313.0,98.123385,98.12338507855094,False,-401.876615,80.3753,12,0,0.0,74.19354838709677,83.33333333333333,100.0,-165.12395357526066,80.37532298428981,2025-12-29 12:00:00+00:00,measured
XRPUSDT,240,BB_20_2_RSI14,2,0,155.0,94.26144,94.2614400068943,False,-405.73856,81.1477,12,0,0.0,100.0,100.0,100.0,0.0,81.14771199862113,2025-01-13 04:00:00+00:00,measured
XRPUSDT,240,BB_20_2_RSI14,3,0,100.0,98.881689,98.88168937364821,False,-401.118311,80.2237,12,0,0.0,100.0,100.0,100.0,0.0,80.22366212527037,2024-10-27 12:00:00+00:00,measured
XRPUSDT,240,BB_20_2_RSI14,5,0,63.0,98.563381,96.40173089745515,False,-401.436619,80.7197,12,0,0.0,100.0,100.0,100.0,0.0,80.2873237739037,2024-07-13 16:00:00+00:00,measured
XRPUSDT,240,BB_20_2_RSI14,10,5,30.0,97.358824,97.35882369893216,False,-402.641176,80.5282,12,0,0.0,100.0,100.0,100.0,0.0,80.52823526021356,2024-04-14 04:00:00+00:00,measured
XRPUSDT,240,BB_20_2_RSI14,10,20,32.0,75.526866,75.52686591643533,False,-424.473134,84.8946,12,0,0.0,100.0,100.0,100.0,0.0,84.89462681671293,2024-05-15 16:00:00+00:00,measured
XRPUSDT,240,ADX14_DI_20,1,0,326.0,98.728127,98.72812678825494,False,-401.271873,80.3305,12,0,0.0,100.0,100.0,100.0,0.0,80.33054425388296,2024-10-16 12:00:00+00:00,measured
XRPUSDT,240,ADX14_DI_20,2,0,153.0,99.131367,99.13136688672802,False,-400.868633,80.3261,12,0,0.0,100.0,100.0,100.0,0.0,80.32610026426113,2024-05-24 00:00:00+00:00,measured
XRPUSDT,240,ADX14_DI_20,3,0,78.0,98.014438,98.01443784584376,False,-401.985562,80.6222,12,0,0.0,100.0,100.0,100.0,0.0,80.62223259199601,2024-03-21 08:00:00+00:00,measured
XRPUSDT,240,ADX14_DI_20,5,0,52.0,99.112073,97.13046480189276,False,-400.887927,80.9429,12,0,0.0,100.0,100.0,100.0,0.0,80.55410477095089,2024-03-08 12:00:00+00:00,measured
XRPUSDT,240,ADX14_DI_20,10,5,33.0,92.54941,92.54941047506816,False,-407.45059,82.1802,12,0,0.0,100.0,100.0,100.0,0.0,82.18018694185564,2024-03-04 08:00:00+00:00,measured
XRPUSDT,240,ADX14_DI_20,10,20,35.0,98.324923,91.74096043392629,False,-401.675077,82.3358,12,0,0.0,100.0,100.0,100.0,0.0,81.06814800105289,2024-03-26 12:00:00+00:00,measured
XRPUSDT,240,STOCH14_cross,1,0,515.0,99.09139,99.09139047658414,False,-400.90861,80.2258,12,0,0.0,100.0,100.0,100.0,0.0,80.22580569323783,2024-07-22 16:00:00+00:00,measured
XRPUSDT,240,STOCH14_cross,2,0,239.0,97.614562,97.61456153026364,False,-402.385438,80.5637,12,0,0.0,100.0,100.0,100.0,0.0,80.56374847911502,2024-04-17 08:00:00+00:00,measured
XRPUSDT,240,STOCH14_cross,3,0,162.0,96.93018,96.93017977316134,False,-403.06982,80.7428,12,0,0.0,100.0,100.0,100.0,0.0,80.74275799341855,2024-03-23 08:00:00+00:00,measured
XRPUSDT,240,STOCH14_cross,5,0,123.0,93.393794,93.3937942966898,False,-406.606206,81.5272,12,0,0.0,100.0,100.0,100.0,0.0,81.52715421478405,2024-03-12 16:00:00+00:00,measured
XRPUSDT,240,STOCH14_cross,10,5,81.0,78.69883,78.69883021152856,False,-421.30117,84.6035,12,0,0.0,100.0,100.0,100.0,0.0,84.60347779302826,2024-03-04 16:00:00+00:00,measured
XRPUSDT,240,STOCH14_cross,10,20,63.0,97.040999,97.04099900189692,False,-402.959001,81.015,12,0,0.0,100.0,100.0,100.0,0.0,81.01504314481463,2024-03-12 16:00:00+00:00,measured
XRPUSDT,240,TS_13_34_200_14,1,0,302.0,99.071522,99.07152187920127,False,-400.928478,80.2394,12,0,0.0,100.0,100.0,100.0,0.0,80.23938484270033,2024-12-02 20:00:00+00:00,measured
XRPUSDT,240,TS_13_34_200_14,2,0,138.0,98.679286,98.67928649586128,False,-401.320714,80.3708,12,0,0.0,100.0,100.0,100.0,0.0,80.37080699489323,2024-07-18 04:00:00+00:00,measured
XRPUSDT,240,TS_13_34_200_14,3,0,92.0,95.150951,95.15095070423087,False,-404.849049,81.1237,12,0,0.0,100.0,100.0,100.0,0.0,81.12366975848093,2024-05-03 08:00:00+00:00,measured
XRPUSDT,240,TS_13_34_200_14,5,0,55.0,96.852157,96.85215686756294,False,-403.147843,80.8892,12,0,0.0,100.0,100.0,100.0,0.0,80.88918721526123,2024-03-27 08:00:00+00:00,measured
XRPUSDT,240,TS_13_34_200_14,10,5,25.0,96.641359,96.64135874658302,False,-403.358641,81.183,12,0,0.0,100.0,100.0,100.0,0.0,81.18298305081227,2024-03-08 12:00:00+00:00,measured
XRPUSDT,240,TS_13_34_200_14,10,20,22.0,81.894025,81.89402461386038,False,-418.105975,84.0544,12,0,0.0,100.0,100.0,100.0,0.0,84.0544331207399,2024-04-12 12:00:00+00:00,measured
XRPUSDT,60,EMA_8_21,1,0,429.0,97.668157,97.6681566749424,False,-402.331843,80.6403,12,0,0.0,100.0,100.0,100.0,0.0,80.64025039908768,2024-08-07 22:00:00+00:00,measured
XRPUSDT,60,EMA_8_21,2,0,175.0,95.960822,95.9608216358123,False,-404.039178,81.1465,12,0,0.0,100.0,100.0,100.0,0.0,81.14650517438109,2024-04-12 20:00:00+00:00,measured
XRPUSDT,60,EMA_8_21,3,0,123.0,90.190794,90.19079414196148,False,-409.809206,82.4351,12,0,0.0,100.0,100.0,100.0,0.0,82.43512381113253,2024-03-19 00:00:00+00:00,measured
XRPUSDT,60,EMA_8_21,5,0,94.0,91.912221,91.91222133570096,False,-408.087779,82.4076,12,0,0.0,100.0,100.0,100.0,0.0,82.40759633733332,2024-03-11 21:00:00+00:00,measured
XRPUSDT,60,EMA_8_21,10,5,68.0,67.812517,67.81251735260616,False,-432.187483,87.5552,12,0,0.0,100.0,100.0,100.0,0.0,87.55523671931603,2024-03-08 15:00:00+00:00,measured
XRPUSDT,60,EMA_8_21,10,20,62.0,98.35823,98.35822981865027,False,-401.64177,81.9496,12,0,0.0,100.0,100.0,100.0,0.0,81.94957310852327,2024-03-11 07:00:00+00:00,measured
XRPUSDT,60,EMA_13_34_RSI14_55,1,0,384.0,99.354284,99.35428365556572,False,-400.645716,80.1619,12,0,0.0,100.0,100.0,100.0,0.0,80.16191459705921,2024-10-16 12:00:00+00:00,measured
XRPUSDT,60,EMA_13_34_RSI14_55,2,0,158.0,98.564193,98.56419253641587,False,-401.435807,80.3521,12,0,0.0,100.0,100.0,100.0,0.0,80.35207587897914,2024-05-06 19:00:00+00:00,measured
XRPUSDT,60,EMA_13_34_RSI14_55,3,0,103.0,99.500526,99.50052563026998,False,-400.499474,80.198,12,0,0.0,100.0,100.0,100.0,0.0,80.19802987762586,2024-04-04 13:00:00+00:00,measured
XRPUSDT,60,EMA_13_34_RSI14_55,5,0,74.0,84.147604,84.14760397644017,False,-415.852396,83.3083,12,0,0.0,100.0,100.0,100.0,0.0,83.30834725466384,2024-03-15 13:00:00+00:00,measured
XRPUSDT,60,EMA_13_34_RSI14_55,10,5,55.0,99.489318,99.4893182952249,False,-400.510682,80.4255,12,0,0.0,100.0,100.0,100.0,0.0,80.42549542536128,2024-03-11 00:00:00+00:00,measured
XRPUSDT,60,EMA_13_34_RSI14_55,10,20,50.0,80.584406,80.58440647819464,False,-419.415594,84.145,12,0,0.0,100.0,100.0,100.0,0.0,84.14503325300524,2024-03-12 08:00:00+00:00,measured
XRPUSDT,60,RSI14_7030,1,0,375.0,99.106064,99.1060639442594,False,-400.893936,80.2616,12,0,0.0,100.0,100.0,100.0,0.0,80.26158191855586,2024-11-30 01:00:00+00:00,measured
XRPUSDT,60,RSI14_7030,2,0,231.0,99.544184,99.54418358584252,False,-400.455816,80.2568,12,0,0.0,100.0,100.0,100.0,0.0,80.25679287387102,2024-08-08 00:00:00+00:00,measured
XRPUSDT,60,RSI14_7030,3,0,188.0,95.00109,95.00108958251707,False,-404.99891,81.2359,12,0,0.0,100.0,100.0,100.0,0.0,81.23590552141079,2024-07-13 14:00:00+00:00,measured
XRPUSDT,60,RSI14_7030,5,0,107.0,89.109916,89.10991608019691,False,-410.890084,82.5441,12,0,0.0,100.0,100.0,100.0,0.0,82.5441187121418,2024-04-25 12:00:00+00:00,measured
XRPUSDT,60,RSI14_7030,10,5,61.0,86.750034,86.75003399135903,False,-413.249966,83.2466,12,0,0.0,100.0,100.0,100.0,0.0,83.24658878038132,2024-04-03 00:00:00+00:00,measured
XRPUSDT,60,RSI14_7030,10,20,65.0,95.875016,95.8750155440618,False,-404.124984,81.9538,12,0,0.0,100.0,100.0,100.0,0.0,81.9538027952674,2024-04-25 12:00:00+00:00,measured
XRPUSDT,60,MACD_12_26_hist,1,0,487.0,98.400959,98.40095865905835,False,-401.599041,80.4216,12,0,0.0,100.0,100.0,100.0,0.0,80.42160368297193,2024-07-15 13:00:00+00:00,measured
XRPUSDT,60,MACD_12_26_hist,2,0,230.0,98.067104,98.06710435135534,False,-401.932896,80.5884,12,0,0.0,100.0,100.0,100.0,0.0,80.58843512104256,2024-04-09 14:00:00+00:00,measured
XRPUSDT,60,MACD_12_26_hist,3,0,161.0,90.735594,90.73559416232263,False,-409.264406,82.1316,12,0,0.0,100.0,100.0,100.0,0.0,82.13159475982745,2024-03-19 03:00:00+00:00,measured
XRPUSDT,60,MACD_12_26_hist,5,0,128.0,91.30261,91.30261013217967,False,-408.69739,82.2022,12,0,0.0,100.0,100.0,100.0,0.0,82.20216599595233,2024-03-12 03:00:00+00:00,measured
XRPUSDT,60,MACD_12_26_hist,10,5,82.0,72.356268,72.35626798747228,False,-427.643732,86.244,12,0,0.0,100.0,100.0,100.0,0.0,86.24397372635049,2024-02-29 17:00:00+00:00,measured
XRPUSDT,60,MACD_12_26_hist,10,20,79.0,86.353559,86.35355899224317,False,-413.646441,83.5829,12,0,0.0,100.0,100.0,100.0,0.0,83.58287596416514,2024-02-29 17:00:00+00:00,measured
XRPUSDT,60,MACD_RSI14_50,1,0,447.0,98.102242,98.10224207125555,False,-401.897758,80.4119,12,0,0.0,100.0,100.0,100.0,0.0,80.41190993660275,2024-08-04 11:00:00+00:00,measured
XRPUSDT,60,MACD_RSI14_50,2,0,201.0,98.097352,98.09735196272283,False,-401.902648,80.4451,12,0,0.0,100.0,100.0,100.0,0.0,80.44513653247301,2024-04-15 14:00:00+00:00,measured
XRPUSDT,60,MACD_RSI14_50,3,0,134.0,96.308561,96.30856077744153,False,-403.691439,80.8333,12,0,0.0,100.0,100.0,100.0,0.0,80.83327468911807,2024-03-19 22:00:00+00:00,measured
XRPUSDT,60,MACD_RSI14_50,5,0,104.0,92.818419,92.81841870002381,False,-407.181581,81.5884,12,0,0.0,100.0,100.0,100.0,0.0,81.58839063622314,2024-03-13 06:00:00+00:00,measured
XRPUSDT,60,MACD_RSI14_50,10,5,76.0,99.783416,99.78341632022483,False,-400.216584,80.3676,12,0,0.0,100.0,100.0,100.0,0.0,80.3676316945166,2024-03-05 21:00:00+00:00,measured
XRPUSDT,60,MACD_RSI14_50,10,20,78.0,85.951909,85.95190942108923,False,-414.048091,83.089,12,0,0.0,100.0,100.0,100.0,0.0,83.08897806325811,2024-03-09 10:00:00+00:00,measured
XRPUSDT,60,BB_20_25_breakout,1,0,363.0,97.295596,97.29559573864105,False,-402.704404,80.5533,12,0,0.0,64.51612903225806,95.0,100.0,-84.59630520395217,80.55329053923998,2025-08-31 23:00:00+00:00,measured
XRPUSDT,60,BB_20_25_breakout,2,0,154.0,93.947744,93.94774409487923,False,-406.052256,81.2344,12,0,0.0,100.0,100.0,100.0,0.0,81.23440126949401,2024-10-17 18:00:00+00:00,measured
XRPUSDT,60,BB_20_25_breakout,3,0,96.0,93.38391,93.38391049841738,False,-406.61609,81.3589,12,0,0.0,100.0,100.0,100.0,0.0,81.35890468189397,2024-07-07 12:00:00+00:00,measured
XRPUSDT,60,BB_20_25_breakout,5,0,48.0,92.836326,92.83632637397909,False,-407.163674,81.4918,12,0,0.0,100.0,100.0,100.0,0.0,81.49178870269184,2024-04-02 02:00:00+00:00,measured
XRPUSDT,60,BB_20_25_breakout,10,5,29.0,97.793448,97.79344819060549,False,-402.206552,80.5653,12,0,0.0,100.0,100.0,100.0,0.0,80.56533040061372,2024-03-11 17:00:00+00:00,measured
XRPUSDT,60,BB_20_25_breakout,10,20,26.0,94.776645,94.77664549441295,False,-405.223355,81.1649,12,0,0.0,100.0,100.0,100.0,0.0,81.16486508040909,2024-03-11 21:00:00+00:00,measured
XRPUSDT,60,BB_20_2_RSI14,1,0,369.0,98.825962,98.82596220865031,False,-401.174038,80.2519,12,0,0.0,100.0,100.0,100.0,0.0,80.25187658639894,2024-12-20 12:00:00+00:00,measured
XRPUSDT,60,BB_20_2_RSI14,2,0,197.0,99.361113,99.3611128238528,False,-400.638887,80.1621,12,0,0.0,100.0,100.0,100.0,0.0,80.16207073647416,2024-08-06 11:00:00+00:00,measured
XRPUSDT,60,BB_20_2_RSI14,3,0,105.0,99.526904,99.52690393436848,False,-400.473096,80.1461,12,0,0.0,100.0,100.0,100.0,0.0,80.1461005757821,2024-04-26 05:00:00+00:00,measured
XRPUSDT,60,BB_20_2_RSI14,5,0,66.0,86.225491,86.22549113653452,False,-413.774509,82.8291,12,0,0.0,100.0,100.0,100.0,0.0,82.82910893064034,2024-03-19 00:00:00+00:00,measured
XRPUSDT,60,BB_20_2_RSI14,10,5,38.0,86.97908,86.97907998842487,False,-413.02092,82.7533,12,0,0.0,100.0,100.0,100.0,0.0,82.75325396056641,2024-03-05 21:00:00+00:00,measured
XRPUSDT,60,BB_20_2_RSI14,10,20,34.0,92.065873,92.06587277725271,False,-407.934127,81.7446,12,0,0.0,100.0,100.0,100.0,0.0,81.74461345303506,2024-03-08 15:00:00+00:00,measured
XRPUSDT,60,ADX14_DI_20,1,0,527.0,99.680709,99.68070930034378,False,-400.319291,80.1274,12,0,0.0,100.0,100.0,100.0,0.0,80.12742109181333,2024-07-19 14:00:00+00:00,measured
XRPUSDT,60,ADX14_DI_20,2,0,199.0,99.684604,99.68460416589659,False,-400.315396,80.1898,12,0,0.0,100.0,100.0,100.0,0.0,80.18980599119253,2024-03-23 07:00:00+00:00,measured
XRPUSDT,60,ADX14_DI_20,3,0,158.0,97.763234,97.7632336968345,False,-402.236766,80.6332,12,0,0.0,100.0,100.0,100.0,0.0,80.63318898168683,2024-03-14 00:00:00+00:00,measured
XRPUSDT,60,ADX14_DI_20,5,0,125.0,86.668465,86.66846458306122,False,-413.331535,82.9392,12,0,0.0,100.0,100.0,100.0,0.0,82.93915483141504,2024-03-06 05:00:00+00:00,measured
XRPUSDT,60,ADX14_DI_20,10,5,78.0,95.507165,95.50716493615374,False,-404.492835,81.4906,12,0,0.0,100.0,100.0,100.0,0.0,81.49059506347285,2024-02-20 14:00:00+00:00,measured
XRPUSDT,60,ADX14_DI_20,10,20,78.0,95.507165,95.50716493615374,False,-404.492835,81.4906,12,0,0.0,100.0,100.0,100.0,0.0,81.49059506347285,2024-02-20 14:00:00+00:00,measured
XRPUSDT,60,STOCH14_cross,1,0,853.0,99.76363,99.7636298971616,False,-400.23637,80.1392,12,0,0.0,100.0,100.0,100.0,0.0,80.1392254231757,2024-04-18 02:00:00+00:00,measured
XRPUSDT,60,STOCH14_cross,2,0,476.0,99.990794,99.99079360022756,False,-400.009206,80.1853,12,0,0.0,100.0,100.0,100.0,0.0,80.1853172929467,2024-03-12 20:00:00+00:00,measured
XRPUSDT,60,STOCH14_cross,3,0,351.0,97.435569,97.43556897765416,False,-402.564431,80.7798,12,0,0.0,100.0,100.0,100.0,0.0,80.77984262484783,2024-03-01 07:00:00+00:00,measured
XRPUSDT,60,STOCH14_cross,5,0,247.0,96.107133,96.10713312891806,False,-403.892867,81.2135,12,0,0.0,100.0,100.0,100.0,0.0,81.21346286776921,2024-02-20 14:00:00+00:00,measured
XRPUSDT,60,STOCH14_cross,10,5,145.0,96.884513,96.8845131254651,False,-403.115487,81.4805,12,0,0.0,100.0,100.0,100.0,0.0,81.48051249970337,2024-02-10 18:00:00+00:00,measured
XRPUSDT,60,STOCH14_cross,10,20,145.0,96.884513,96.8845131254651,False,-403.115487,81.4805,12,0,0.0,100.0,100.0,100.0,0.0,81.48051249970337,2024-02-10 18:00:00+00:00,measured
XRPUSDT,60,TS_13_34_200_14,1,0,369.0,99.185657,99.18565683217633,False,-400.814343,80.284,12,0,0.0,100.0,100.0,100.0,0.0,80.28404583774075,2024-11-15 08:00:00+00:00,measured
XRPUSDT,60,TS_13_34_200_14,2,0,162.0,95.998955,95.99895504414388,False,-404.001045,81.0334,12,0,0.0,100.0,100.0,100.0,0.0,81.0333526954067,2024-06-17 16:00:00+00:00,measured
XRPUSDT,60,TS_13_34_200_14,3,0,102.0,90.831795,90.83179508882012,False,-409.168205,82.1625,12,0,0.0,100.0,100.0,100.0,0.0,82.16253614725973,2024-04-13 22:00:00+00:00,measured
XRPUSDT,60,TS_13_34_200_14,5,0,64.0,91.438627,91.43862720242447,False,-408.561373,82.2575,12,0,0.0,100.0,100.0,100.0,0.0,82.2575144146772,2024-03-19 00:00:00+00:00,measured
XRPUSDT,60,TS_13_34_200_14,10,5,48.0,89.318959,89.31895948726907,False,-410.681041,83.1706,12,0,0.0,100.0,100.0,100.0,0.0,83.17057004756234,2024-03-14 22:00:00+00:00,measured
XRPUSDT,60,TS_13_34_200_14,10,20,43.0,71.318524,71.31852380698126,False,-428.681476,86.5622,12,0,0.0,100.0,100.0,100.0,0.0,86.5622023855761,2024-03-16 01:00:00+00:00,measured
DOGEUSDT,240,EMA_8_21,1,0,297.0,98.134182,98.1341819592734,False,-401.865818,80.3732,12,0,0.0,100.0,100.0,100.0,0.0,80.37316360814532,2024-05-23 20:00:00+00:00,measured
DOGEUSDT,240,EMA_8_21,2,0,165.0,94.451453,94.45145290866992,False,-405.548547,81.1097,12,0,0.0,100.0,100.0,100.0,0.0,81.10970941826602,2024-03-30 04:00:00+00:00,measured
DOGEUSDT,240,EMA_8_21,3,0,100.0,98.26778,98.26778015317859,False,-401.73222,80.3464,12,0,0.0,100.0,100.0,100.0,0.0,80.34644396936427,2024-03-14 08:00:00+00:00,measured
DOGEUSDT,240,EMA_8_21,5,0,71.0,86.577554,86.57755367651333,False,-413.422446,82.6845,12,0,0.0,100.0,100.0,100.0,0.0,82.68448926469733,2024-03-07 08:00:00+00:00,measured
DOGEUSDT,240,EMA_8_21,10,5,41.0,88.486864,88.48686376154615,False,-411.513136,82.3026,12,0,0.0,100.0,100.0,100.0,0.0,82.30262724769078,2024-03-05 04:00:00+00:00,measured
DOGEUSDT,240,EMA_8_21,10,20,30.0,98.24905,98.24904951261937,False,-401.75095,80.3502,12,0,0.0,100.0,100.0,100.0,0.0,80.35019009747613,2024-03-23 04:00:00+00:00,measured
DOGEUSDT,240,EMA_13_34_RSI14_55,1,0,277.0,97.105233,97.10523341032763,False,-402.894767,80.6032,12,0,0.0,100.0,100.0,100.0,0.0,80.60316003198416,2024-07-29 20:00:00+00:00,measured
DOGEUSDT,240,EMA_13_34_RSI14_55,2,0,152.0,97.127055,97.12705483314028,False,-402.872945,80.623,12,0,0.0,100.0,100.0,100.0,0.0,80.62295305918205,2024-04-14 20:00:00+00:00,measured
DOGEUSDT,240,EMA_13_34_RSI14_55,3,0,117.0,93.925595,93.92559466375315,False,-406.074405,81.2849,12,0,0.0,100.0,100.0,100.0,0.0,81.28494864998994,2024-03-28 20:00:00+00:00,measured
DOGEUSDT,240,EMA_13_34_RSI14_55,5,0,67.0,92.691688,92.69168812527664,False,-407.308312,81.5766,12,0,0.0,100.0,100.0,100.0,0.0,81.57662168056946,2024-03-11 20:00:00+00:00,measured
DOGEUSDT,240,EMA_13_34_RSI14_55,10,5,38.0,88.330346,88.33034624113054,False,-411.669654,82.5517,12,0,0.0,100.0,100.0,100.0,0.0,82.55168089658132,2024-03-08 04:00:00+00:00,measured
DOGEUSDT,240,EMA_13_34_RSI14_55,10,20,36.0,98.592078,98.59207780174876,False,-401.407922,80.5246,12,0,0.0,100.0,100.0,100.0,0.0,80.52463159311196,2024-04-01 00:00:00+00:00,measured
DOGEUSDT,240,RSI14_7030,1,0,242.0,97.567016,97.56701619377912,False,-402.432984,80.7557,12,0,0.0,100.0,100.0,100.0,0.0,80.75572668373697,2024-11-23 08:00:00+00:00,measured
DOGEUSDT,240,RSI14_7030,2,0,138.0,96.147451,96.14745131907375,False,-403.852549,81.2937,12,0,0.0,100.0,100.0,100.0,0.0,81.29372192363294,2024-07-31 20:00:00+00:00,measured
DOGEUSDT,240,RSI14_7030,3,0,86.0,97.06216,97.06216049987648,False,-402.93784,81.3692,12,0,0.0,100.0,100.0,100.0,0.0,81.36921872738665,2024-05-04 12:00:00+00:00,measured
DOGEUSDT,240,RSI14_7030,5,0,52.0,98.844228,98.84422829991553,False,-401.155772,81.5231,12,0,0.0,100.0,100.0,100.0,0.0,81.52314263901641,2024-03-28 20:00:00+00:00,measured
DOGEUSDT,240,RSI14_7030,10,5,35.0,92.638356,92.63835589124045,False,-407.361644,83.2643,12,0,0.0,100.0,100.0,100.0,0.0,83.264294740945,2024-04-30 16:00:00+00:00,measured
DOGEUSDT,240,RSI14_7030,10,20,28.0,84.392278,84.39227773190049,False,-415.607722,84.754,12,0,0.0,100.0,100.0,100.0,0.0,84.75400094622205,2024-05-13 00:00:00+00:00,measured
DOGEUSDT,240,MACD_12_26_hist,1,0,287.0,99.865711,99.86571122930724,False,-400.134289,80.0269,12,0,0.0,100.0,100.0,100.0,0.0,80.02685775413855,2024-05-10 12:00:00+00:00,measured
DOGEUSDT,240,MACD_12_26_hist,2,0,151.0,98.932909,98.93290864524658,False,-401.067091,80.2134,12,0,0.0,100.0,100.0,100.0,0.0,80.21341827095068,2024-03-23 20:00:00+00:00,measured
DOGEUSDT,240,MACD_12_26_hist,3,0,100.0,90.232058,90.2320578265502,False,-409.767942,81.9536,12,0,0.0,100.0,100.0,100.0,0.0,81.95358843468995,2024-03-11 20:00:00+00:00,measured
DOGEUSDT,240,MACD_12_26_hist,5,0,60.0,85.932153,85.93215274486153,False,-414.067847,82.8136,12,0,0.0,100.0,100.0,100.0,0.0,82.81356945102769,2024-03-03 16:00:00+00:00,measured
DOGEUSDT,240,MACD_12_26_hist,10,5,23.0,83.298315,83.29831475740343,False,-416.701685,83.3403,12,0,0.0,100.0,100.0,100.0,0.0,83.34033704851932,2024-02-26 16:00:00+00:00,measured
DOGEUSDT,240,MACD_12_26_hist,10,20,26.0,74.098227,74.09822710905087,False,-425.901773,85.1804,12,0,0.0,100.0,100.0,100.0,0.0,85.18035457818984,2024-03-09 08:00:00+00:00,measured
DOGEUSDT,240,MACD_RSI14_50,1,0,276.0,99.471576,99.47157635748306,False,-400.528424,80.1057,12,0,0.0,100.0,100.0,100.0,0.0,80.10568472850339,2024-06-24 00:00:00+00:00,measured
DOGEUSDT,240,MACD_RSI14_50,2,0,149.0,99.993113,99.99311282824249,False,-400.006887,80.0014,12,0,0.0,100.0,100.0,100.0,0.0,80.0013774343515,2024-04-03 00:00:00+00:00,measured
